DataInicial,DataFinal,Cd_AnoExecucao,Cd_Exercicio,Administracao,Cd_Orgao,Sigla_Orgao,Ds_Orgao,Cd_Unidade,Ds_Unidade,Cd_Funcao,Ds_Funcao,Cd_SubFuncao,Ds_SubFuncao,Cd_Programa,Ds_Programa,Tp_Projeto_Atividade,Cd_Projeto_Atividade,PA,PAPA,ProjetoAtividade,Ds_Projeto_Atividade,Cd_Despesa,Ds_Despesa,Cd_Fonte,Ds_Fonte, Sld_Orcado_Ano , Vl_Atualizado ,Vl_CongeladoLiquido,Vl_Reservado,Vl_Cancelado, Vl_ReservadoLiquido , Vl_Empenhado , Vl_Anulado , Vl_EmpenhadoLiquido , Vl_Liquidado ,Vl_Pago,DataExtracao
01/01/13 00:00,15/05/13 23:59,2013,2013,Direta,22,SIURB,Secretaria Municipal de Infra-Estrutura Urbana e Obras,10,Gabinete do Secretario,15,Urbanismo,451 ,Infra-Estrutura Urbana,1263,Melhoria da mobilidade urbana - Integracao metropolitana,1,519,Projetos,Projetos,1519,E2968 - Construcao de rotatoria na Estrada do Iguatemi na altura da rua Estrada do Palanque - Iguatemi,44905100,Obras e Instalacoes,00,Tesouro Municipal,| 1.000,00 |,| 1.000,00 |,| 1.000,00 |, -   , -   , -   , -   , -   , -   , -   , -   ,15/05/13 23:59
01/01/13 00:00,15/05/13 23:59,2013,2013,Direta,22,SIURB,Secretaria Municipal de Infra-Estrutura Urbana e Obras,10,Gabinete do Secretario,15,Urbanismo,451 ,Infra-Estrutura Urbana,1263,Melhoria da mobilidade urbana - Integracao metropolitana,1,520,Projetos,Projetos,1520,E2969 - Duplicacao da Avenida Livino Dargolo entre a Rua Dr. Paulo Cavalheiro Maia e Avenida Maria do Val Penteado no Jardim Sapopemba,44905100,Obras e Instalacoes,00,Tesouro Municipal,| 1.000,00 |,| 1.000,00 |,| 1.000,00 |, -   , -   , -   , -   , -   , -   , -   , -   ,15/05/13 23:59
1/01/13 00:00,15/05/13 23:59,2013,2013,Direta,99,FUNDIP,Fundo Municipal de Iluminacao Publica,10,Fundo Municipal de Iluminacao Publica,25,Energia,752 ,Energia Eletrica,1170,Ampliacao da protecao ao cidadao,4,913,Atividades,Atividades,4913,FUNDIP - Consumo de Energia da Rede de Iluminacao Publica,33903900,Outros Servicos de Terceiros -Pessoa Juridica,08,Tesouro Municipal - Recursos Vinculados,| 127.826.892,00 |,| 127.826.892,00 |, -   ,| 127.826.892,00 |,| 15.032.841,63 |,| 112.794.050,37 |,| 50.000.000,00 |,| 7.032.841,63 |,| 42.967.158,37 |,| 24.094.356,87 |,| 24.094.356,87 |,15/05/13 23:59
